,Places,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,Labels
1660,Le Cabanon de l'Ecailler,4.875547885894775,-4.577554702758789,4.822395324707031,3.2705790996551514,3.190653085708618,0.5043523907661438,0.6963244080543518,1.0656311511993408,-0.7587268948554993,-2.6244614124298096,7.440678596496582,1.612229347229004,4.233005523681641,-3.1680054664611816,-1.6457386016845703,-3.0852158069610596,-0.8773695826530457,4.881072998046875,-1.216970443725586,0.29686805605888367,Restaurant
1661,L'Amandier,0.5485116839408875,-5.0327582359313965,6.505671977996826,-1.2841999530792236,0.5655050873756409,-3.9076833724975586,3.9231927394866943,2.0622966289520264,0.6323977112770081,0.3972702622413635,5.137980937957764,-8.860921859741211,1.0628684759140015,-2.5440242290496826,-4.34422492980957,-1.6755489110946655,1.8810533285140991,1.076973795890808,-4.416144847869873,-3.1135761737823486,Restaurant
1662,Tribunal d'instance,5.80975866317749,0.17312341928482056,0.5766730904579163,0.6250391006469727,-0.4996984899044037,0.4139309525489807,-0.47433239221572876,0.49654579162597656,3.566770076751709,-0.9728567600250244,0.9639326930046082,2.2087855339050293,3.495439291000366,-4.311809539794922,-1.4475632905960083,-2.6446805000305176,2.2219929695129395,1.5479310750961304,-1.5738744735717773,2.0066123008728027,Other
1663,Armand,1.6255818605422974,-2.958965301513672,2.3592703342437744,0.4021686911582947,-2.0635712146759033,-0.017818743363022804,0.1900070607662201,0.6553714275360107,1.2847479581832886,-1.6480082273483276,3.805661678314209,-1.3265570402145386,1.1218774318695068,-1.235007882118225,1.5749857425689697,-2.1187946796417236,2.883486270904541,1.4412366151809692,-0.5386363863945007,0.8965739011764526,Restaurant
1664,Coworking 42,4.954392433166504,-1.629852294921875,4.148354530334473,1.0379390716552734,4.203951835632324,-2.0794129371643066,9.12308406829834,3.3219332695007324,0.6427931785583496,-5.556929111480713,2.2547247409820557,3.4858345985412598,-0.5782225131988525,-0.2661198377609253,-0.980544924736023,-4.031944751739502,9.223065376281738,3.484738826751709,0.2867087125778198,-1.5668714046478271,Other
1665,Esterel Aventures,6.657577037811279,2.965573310852051,7.5723795890808105,1.8350988626480103,2.0183041095733643,-7.2362284660339355,6.2393798828125,0.5788892507553101,4.179727554321289,2.852421760559082,0.21750402450561523,2.277221918106079,0.03993919864296913,-0.3988350033760071,-8.184561729431152,-0.717369019985199,1.2794146537780762,-7.306881427764893,1.317979097366333,-2.9198925495147705,Other
1666,Port d'Agay,2.794550657272339,3.8578338623046875,3.0819647312164307,1.1894629001617432,0.2676156461238861,-0.8218620419502258,1.4438731670379639,2.419084072113037,3.084886312484741,0.8470735549926758,3.7239720821380615,0.13410581648349762,-1.2896000146865845,0.3160642683506012,0.15032844245433807,-6.755861759185791,5.493963718414307,-3.816568613052368,2.7670414447784424,0.18017204105854034,Other
1667,Cap-Sea,3.5709636211395264,-0.0032069466542452574,4.326611042022705,-0.0022171579767018557,0.8992601037025452,-3.3627851009368896,-4.281728267669678,1.4049969911575317,3.754995107650757,-1.28431236743927,-0.7470170855522156,3.2386651039123535,4.080966472625732,-0.1942841112613678,-5.044644832611084,-6.864920139312744,8.526082038879395,-4.228513717651367,0.7909144759178162,-1.0530378818511963,Other
1668,Accro2danse,5.544445037841797,-2.095339775085449,5.442924499511719,1.2433711290359497,1.3267453908920288,1.9429795742034912,4.600811004638672,1.5953803062438965,1.6730589866638184,1.2335258722305298,2.155160665512085,2.1942758560180664,0.5338507890701294,-0.2480861246585846,-5.837496757507324,-5.069953441619873,2.584343194961548,-1.3709790706634521,6.121322154998779,-1.615045428276062,Other
1669,Pâtisserie Mont-Blanc,-2.3997416496276855,-0.346528559923172,4.041117191314697,0.5096145868301392,-2.122946262359619,3.218508243560791,4.93635892868042,-1.309000015258789,-0.8365306854248047,-2.8105967044830322,6.051417827606201,-7.459376811981201,-0.7541826367378235,-0.7813290953636169,1.637917160987854,-9.000227928161621,5.689728260040283,1.0622279644012451,3.3446743488311768,-2.19815731048584,Restaurant
1670,Pizza 3000,-0.6825484037399292,2.5376789569854736,8.290895462036133,0.9169589877128601,-5.444551944732666,1.5514163970947266,4.1068572998046875,-1.5004371404647827,-0.5327478647232056,-2.5750913619995117,8.170000076293945,-3.0402684211730957,2.553330898284912,-7.694698333740234,-4.692855358123779,-1.0057048797607422,0.655406653881073,0.8203559517860413,1.882728934288025,-3.877856492996216,Restaurant
1671,Camping Azur Rivage,2.805086612701416,-4.155879974365234,0.8865076303482056,1.489424228668213,5.585258483886719,-2.6382980346679688,-1.958358883857727,1.440704584121704,4.91109037399292,4.151473522186279,7.39886999130249,-1.1891096830368042,7.342824459075928,-4.085093021392822,-0.3270602524280548,3.021949052810669,1.419580101966858,-3.9345009326934814,2.6018011569976807,0.9054985642433167,Hotel
1672,AutoWax,2.718428134918213,-0.04004168510437012,2.970508098602295,0.8911865949630737,1.4530655145645142,-0.2565028965473175,4.238809108734131,2.2627248764038086,4.303180694580078,-1.162197232246399,-2.623991012573242,-4.9009623527526855,2.1519834995269775,-1.7873988151550293,-3.6645681858062744,-2.5030171871185303,6.328778266906738,-1.6250554323196411,5.6443610191345215,0.10348513722419739,Other
1673,La Fringale,3.1714000701904297,-7.298581123352051,5.5628275871276855,0.5778660774230957,-1.6121186017990112,-0.2512003183364868,-1.679734230041504,-1.7698734998703003,0.046879254281520844,1.946051001548767,3.7041099071502686,-5.389169216156006,3.1136863231658936,-4.329905033111572,0.9662588834762573,1.6685823202133179,1.9635363817214966,1.7172809839248657,0.8019112944602966,2.207444190979004,Restaurant
1674,Carrosserie Albax,1.8385752439498901,-1.0741289854049683,-0.7054367065429688,2.4779672622680664,-2.6795313358306885,1.511906385421753,4.750091552734375,1.5594098567962646,2.9504542350769043,-6.142945766448975,-2.9833383560180664,4.911374092102051,-0.9545767307281494,-3.700014114379883,-2.1094605922698975,-7.652239799499512,5.501100540161133,-2.46958589553833,-0.5079191327095032,-3.2403147220611572,Shopping
1675,Carrefour Contact,-2.6631176471710205,2.971698760986328,-0.39824649691581726,5.724990367889404,-1.5573973655700684,1.0580239295959473,6.625041961669922,3.7682509422302246,3.677773952484131,-1.6240061521530151,2.239297866821289,1.3631175756454468,0.14405138790607452,-9.2781982421875,2.2588438987731934,-1.7454912662506104,6.067975044250488,1.9818127155303955,1.8943372964859009,4.014768600463867,Restaurant
1676,Cueillette du Rocher,2.965641736984253,-3.3219857215881348,5.740848064422607,4.88447904586792,2.725135326385498,-2.152096748352051,4.182958602905273,-3.047027111053467,-1.4707896709442139,0.7762843370437622,1.1282174587249756,1.1180354356765747,-2.654146432876587,-2.539128541946411,-0.6330228447914124,-2.774547576904297,1.2564902305603027,0.36880138516426086,-0.2301967293024063,-2.87091064453125,Restaurant
1677,Xshoes,1.3734068870544434,-0.35286054015159607,2.7123210430145264,0.9840461611747742,-4.265620708465576,-0.30114954710006714,1.3957264423370361,1.7828361988067627,2.724001884460449,-5.7803544998168945,1.4501426219940186,3.7994186878204346,-4.206079006195068,-2.2045531272888184,-3.9543514251708984,-6.065765857696533,4.125229358673096,1.5995343923568726,4.230090618133545,-2.1997568607330322,Shopping
1678,Loc'1 Pont,1.162074327468872,-4.674267292022705,0.8818365335464478,-0.43372973799705505,-2.085571050643921,-5.5018768310546875,8.507286071777344,5.4285759925842285,2.3992972373962402,-8.95094108581543,-3.867001533508301,7.071686744689941,1.203707218170166,-4.414118766784668,-4.69906759262085,-11.03307056427002,3.203110694885254,-0.46603474020957947,0.938615620136261,-2.7260169982910156,Other
1679,CrossFit Fréjus,7.108123302459717,0.16651016473770142,3.5235586166381836,6.2838897705078125,-0.018584823235869408,2.2747390270233154,6.665285587310791,5.413710117340088,-3.260697603225708,-3.3079442977905273,4.95288610458374,-1.7265617847442627,-0.7068741917610168,-4.734517574310303,-13.595398902893066,2.2427725791931152,3.8550286293029785,0.1846427172422409,6.568718433380127,0.11767055094242096,Other
1680,Shootgame,10.008662223815918,-0.5917972922325134,-1.500535488128662,4.359262466430664,1.8397552967071533,-3.660592794418335,8.910307884216309,1.209699034690857,2.2318644523620605,-1.6628344058990479,-3.3345396518707275,8.164691925048828,-2.8200273513793945,-4.157321929931641,-5.31498908996582,-4.149447917938232,1.493115782737732,-5.249110221862793,8.511777877807617,-3.0751376152038574,Shopping
1681,Maison Lanoë,-0.26918232440948486,-3.585292100906372,10.339216232299805,6.068700790405273,-2.5874946117401123,0.9697371125221252,4.256980895996094,3.0100390911102295,-2.570598602294922,6.301506519317627,0.057826701551675797,-0.4635925889015198,-5.048349857330322,-4.855990886688232,-1.289109230041504,-5.502125263214111,-1.4881575107574463,-3.5270962715148926,0.13864032924175262,1.168365478515625,Restaurant
1682,Puget,10.134420394897461,-2.0789239406585693,0.8334109783172607,7.387692928314209,0.0986921563744545,0.9642462730407715,-2.1192924976348877,1.9003524780273438,-1.4370110034942627,-2.1553664207458496,0.2305106222629547,0.517856776714325,-1.1359153985977173,-9.547236442565918,1.509768009185791,-0.9871221780776978,4.427145481109619,3.5817763805389404,6.367406368255615,3.8343467712402344,Restaurant
1683,Cellier des Archers,1.6848255395889282,-2.80316162109375,4.082357883453369,-0.8434939384460449,1.7322618961334229,-3.222468614578247,2.7391488552093506,4.152853488922119,0.6983509659767151,-1.2237954139709473,3.612234115600586,0.6035025119781494,-0.6392050981521606,1.5738996267318726,-4.096601486206055,-9.931570053100586,3.020657777786255,4.9723076820373535,-1.336350679397583,3.0388283729553223,Restaurant
1684,Pépinière Tropicana Flore,-1.5345308780670166,-0.5695014595985413,5.0348711013793945,2.2192435264587402,-1.4163321256637573,3.210798978805542,3.0058701038360596,0.7717458605766296,1.474222183227539,-0.8367291688919067,-0.28716835379600525,-3.9087531566619873,0.7847273945808411,-0.30797842144966125,-1.2030028104782104,-6.460720539093018,6.293115615844727,-4.91513204574585,2.805605173110962,0.17168261110782623,Restaurant
1685,ClimStyle,-0.3722293972969055,0.02480904571712017,2.312854766845703,1.9729551076889038,-4.916503429412842,0.953093945980072,2.2768990993499756,4.563881874084473,-1.593263030052185,-2.7511367797851562,-1.8199172019958496,3.3028433322906494,1.5604020357131958,-3.953720808029175,-3.9341254234313965,-6.019782066345215,9.080867767333984,-5.325497150421143,1.2402641773223877,-1.230650544166565,Other
1686,Air Clim Confort,3.3920373916625977,-4.110535144805908,0.4580899178981781,2.1189022064208984,-2.8327083587646484,-0.2524963915348053,3.0899767875671387,4.882153034210205,0.7881158590316772,-2.4441397190093994,-6.734575271606445,5.965902805328369,6.3925886154174805,-3.398709535598755,-3.5890188217163086,-5.502435207366943,6.988472938537598,-4.685880661010742,1.2639106512069702,-0.7918462753295898,Other
1687,Gilardi,1.737189769744873,-3.323411464691162,2.9979093074798584,0.16180381178855896,0.022221755236387253,0.30156126618385315,1.9228386878967285,-0.7248889207839966,0.8459818363189697,0.11133962124586105,0.5542172193527222,-1.488525629043579,0.03943057730793953,-1.0510369539260864,-1.9490522146224976,-1.7643884420394897,-0.7863659858703613,2.714326858520508,-0.18899114429950714,-1.5474259853363037,Restaurant
1688,American Cars Dream,2.061474323272705,-5.636257648468018,-0.6533141136169434,8.55764389038086,-6.091570854187012,3.2779150009155273,3.7467851638793945,-4.112697601318359,-0.19185738265514374,-3.948493242263794,-3.3780181407928467,2.7838234901428223,9.14466381072998,-4.874514579772949,-4.43577766418457,-5.713959693908691,5.145732402801514,-1.2816338539123535,-3.3697118759155273,2.851682186126709,Other
1689,Les Orchidées de Michel Vacherot,6.399979114532471,-3.72552490234375,0.747600257396698,3.0377166271209717,-0.5447120070457458,0.5606429576873779,1.5682969093322754,0.14871488511562347,3.325274705886841,-2.386662483215332,-0.16111770272254944,-1.012948751449585,-3.478630304336548,0.050012219697237015,-1.8367961645126343,-8.375170707702637,2.864694356918335,4.766259670257568,2.324164390563965,-1.6430020332336426,Restaurant
1690,Rapid Flore,4.947948455810547,2.5208916664123535,3.864879608154297,4.359388828277588,-3.5608861446380615,3.2827279567718506,3.765315294265747,-0.4668290317058563,0.2954452931880951,2.464273452758789,0.4713606536388397,1.4861462116241455,-4.270029544830322,-3.7427802085876465,0.7046994566917419,-2.1377735137939453,11.169442176818848,-0.12227024883031845,4.749111175537109,-3.7645583152770996,Shopping
1691,Stokomani,-0.8261945247650146,-3.43894362449646,-1.4496349096298218,2.6232001781463623,3.2010467052459717,-0.900962769985199,4.955087184906006,0.46058496832847595,4.689367294311523,-3.6848785877227783,1.530141830444336,-4.031588554382324,-1.7131834030151367,-6.94976282119751,3.0213623046875,-6.908627510070801,1.3653064966201782,-1.4807708263397217,7.049978256225586,1.1568725109100342,Shopping
1692,Azureva Fréjus,5.191061973571777,-2.578360080718994,3.3521909713745117,-3.4374594688415527,4.451008319854736,-3.3799264430999756,2.792860507965088,-0.7790250182151794,-1.0573407411575317,5.083361625671387,5.201728820800781,-0.20218609273433685,3.4359335899353027,-3.8074190616607666,-2.0810599327087402,0.18438847362995148,5.185854434967041,0.10156417638063431,-1.0612527132034302,4.362349033355713,Hotel
1693,Chateau de Palayson,3.3275527954101562,-3.879884719848633,5.096706867218018,1.2707226276397705,2.5383758544921875,2.17032527923584,0.24006035923957825,0.6148054599761963,1.1802582740783691,-0.9041976928710938,-0.033066276460886,1.0796775817871094,-2.0232927799224854,0.7103995084762573,-5.3559980392456055,-7.046576023101807,4.549898624420166,2.0179362297058105,1.696166753768921,2.184800863265991,Other
1694,La Cigale,-0.08179187029600143,-3.9952008724212646,4.540618419647217,-0.34601178765296936,2.882627248764038,1.5527423620224,2.0323352813720703,0.5647709369659424,0.9732341766357422,1.3286503553390503,4.644076824188232,-0.8689367175102234,4.415775775909424,-0.4426862299442291,0.45272985100746155,-2.2977170944213867,5.06419038772583,-1.6412911415100098,-2.261273145675659,0.6475197076797485,Restaurant
1695,432immo.com,-1.1466615200042725,-2.2263894081115723,0.10833143442869186,2.2370400428771973,-2.499873638153076,1.0611311197280884,4.7266340255737305,3.1432976722717285,3.49263858795166,-1.3868862390518188,4.318080902099609,-0.43985211849212646,4.962841033935547,0.8136016130447388,-2.654451847076416,-2.528913974761963,6.613876819610596,0.2193739414215088,5.432231426239014,-2.777600049972534,Other
1696,Kits Discount,2.6908347606658936,0.8162088394165039,2.408376693725586,7.82628870010376,-1.8036625385284424,-1.2640243768692017,1.016810417175293,2.2494938373565674,5.065223693847656,-4.515693664550781,3.1199958324432373,4.703294277191162,-4.520111560821533,-3.9083492755889893,1.1932578086853027,-3.359861135482788,4.476459503173828,0.8559631705284119,3.1369669437408447,-2.6183035373687744,Shopping
1697,Carrefour Draguignan,0.5909850001335144,-3.0329172611236572,-2.82220196723938,6.2349629402160645,-0.35911592841148376,-0.40685707330703735,7.087544918060303,-1.3585015535354614,7.391572952270508,2.867727041244507,7.135534286499023,-0.024666259065270424,0.8585301637649536,-3.447880744934082,0.5670605301856995,0.9566534757614136,-2.3896007537841797,0.46304062008857727,6.904376029968262,4.271262168884277,Restaurant
1698,La Framboisine,0.799793541431427,-6.153285980224609,-0.9886549115180969,-0.38869982957839966,-0.26020991802215576,-2.2681097984313965,2.5380194187164307,0.9308280348777771,1.6128298044204712,0.12233144044876099,6.1705427169799805,-5.683114051818848,2.384911060333252,-1.8941709995269775,0.7417992949485779,-2.6282153129577637,0.9059037566184998,1.0463999509811401,0.761546790599823,-2.402843952178955,Restaurant
1699,Villa Caravelle,4.320537090301514,-2.5881381034851074,1.4948705434799194,2.222461223602295,2.7176170349121094,3.138873815536499,-0.5794765949249268,0.35171419382095337,3.2426772117614746,-0.5762649178504944,6.427884578704834,2.222283363342285,1.5902447700500488,0.2539636790752411,2.227057456970215,-0.31647011637687683,9.87402057647705,-1.4270679950714111,5.279265880584717,0.33372485637664795,Hotel
1700,Escale Animale,-1.0362141132354736,1.4168004989624023,5.964262008666992,7.13054895401001,-4.490799903869629,-3.780290365219116,-0.22031579911708832,-0.7136626839637756,-4.875154972076416,-2.686365842819214,3.664325475692749,-0.9717226028442383,-0.6321997046470642,-2.1673617362976074,2.323320150375366,-10.231651306152344,6.710113525390625,-1.1752331256866455,6.523611545562744,-0.395734965801239,Other
1701,Ageco Cannes,-0.22872257232666016,-1.7744717597961426,7.129607200622559,8.170228004455566,-5.742685317993164,-0.701859712600708,3.981475830078125,3.23577880859375,-0.2785433530807495,-1.2768839597702026,-3.3978562355041504,4.13512659072876,13.1875581741333,-0.8883109092712402,-5.622101783752441,-2.950068235397339,7.886965274810791,-2.4118590354919434,-0.969793438911438,0.404797226190567,Other
1702,Fleur & Chloé,3.290074110031128,-3.2998204231262207,2.7721171379089355,2.700826644897461,1.611363172531128,4.406586170196533,0.5422701835632324,0.7527598142623901,1.6053470373153687,-0.1183403879404068,4.401703834533691,-0.6821532845497131,1.0236245393753052,0.4680907130241394,-1.1058406829833984,-1.6675552129745483,3.0146970748901367,-0.14461176097393036,2.7097065448760986,-0.1788734644651413,Restaurant
1703,Dental Access,2.0961761474609375,-2.800774335861206,-0.7627075910568237,-2.2905352115631104,-4.096069812774658,0.5288384556770325,6.562585830688477,3.286024808883667,6.254332065582275,-1.5804492235183716,-5.727474689483643,1.8830723762512207,0.07587351649999619,-4.606322765350342,-4.0972747802734375,-3.871723175048828,2.9117441177368164,-4.932802677154541,2.7227365970611572,-3.1418519020080566,Other
1704,Polo Yacht Wear,1.7173292636871338,-3.922286033630371,3.5752062797546387,2.885960102081299,1.3258990049362183,-1.3268442153930664,7.524296760559082,0.4378526210784912,0.7902485132217407,-7.300422191619873,2.8744938373565674,0.6675437688827515,3.9569308757781982,-2.2758595943450928,-0.9450682997703552,-2.5366852283477783,3.5120656490325928,3.630192995071411,2.1769142150878906,-1.2375143766403198,Shopping
1705,La Passagère,5.412806034088135,-4.576107501983643,4.29965877532959,1.705929160118103,5.406393051147461,-3.150869607925415,-2.3971471786499023,2.641868829727173,-0.7015352845191956,0.37933802604675293,4.952797889709473,0.17705760896205902,0.12609179317951202,-3.2715625762939453,-3.628145694732666,-1.4039539098739624,2.9492838382720947,-0.8293581008911133,-1.8384463787078857,2.593966484069824,Restaurant
1706,Audace Florale,0.2989567518234253,0.9980149269104004,4.389659881591797,0.004885422065854073,-1.638317346572876,-1.4589399099349976,1.9090659618377686,0.42703869938850403,4.193267345428467,0.9294904470443726,1.9606451988220215,-1.8427423238754272,1.8504050970077515,-3.6165225505828857,-0.11160732060670853,-4.474185943603516,5.588076114654541,-0.7203638553619385,-0.8073729872703552,-1.2299381494522095,Shopping
1707,SYSTEM BOAT,4.642881870269775,-0.30667418241500854,1.250661015510559,2.0684566497802734,0.03280466049909592,-0.6746279001235962,2.497668504714966,1.2387714385986328,2.4948511123657227,1.5874850749969482,0.43572157621383667,1.4749277830123901,-0.17607691884040833,0.960285484790802,-1.9541962146759033,-2.2355077266693115,1.765500783920288,-1.5307697057724,2.8073837757110596,0.3884378671646118,Shopping
1708,VanDutch,3.605292320251465,-0.3346151113510132,7.145155429840088,7.877633094787598,-1.9577163457870483,2.856626033782959,-1.8014556169509888,1.0833741426467896,1.4337375164031982,-2.8214216232299805,-0.5123012661933899,3.926375389099121,1.957849383354187,-1.6690332889556885,-2.5805256366729736,-3.570431709289551,10.353992462158203,-2.191588878631592,-3.5771517753601074,-2.603938102722168,Shopping
1709,French Riviera Water Toys,6.309367656707764,-1.5545741319656372,2.34468412399292,-1.337883710861206,1.9398610591888428,-3.065999984741211,0.5801382064819336,2.1073906421661377,2.663292646408081,-1.4622670412063599,1.7569507360458374,1.3890689611434937,1.1936490535736084,-0.1465274840593338,-2.9772791862487793,-4.722718238830566,3.619530200958252,2.9743566513061523,2.8329901695251465,-1.0280205011367798,Shopping
1710,Reminiscence,1.121422290802002,-1.5242713689804077,2.7633934020996094,-1.6999683380126953,-1.4889475107192993,1.4470659494400024,0.7080373764038086,-3.7492117881774902,6.394232273101807,-0.6459161043167114,-3.9068808555603027,-1.4479883909225464,3.0460727214813232,-4.499713897705078,0.3962235152721405,-5.0940775871276855,7.468618869781494,6.568578720092773,4.025307655334473,1.4296013116836548,Shopping
1711,Plage Ambassadeur,3.168376922607422,-4.145451545715332,6.574465274810791,6.249927043914795,0.6502572298049927,-2.5586841106414795,-3.9166064262390137,-2.6377575397491455,1.1809173822402954,7.563436985015869,4.60099983215332,-0.9801303744316101,2.7000350952148438,-6.12693452835083,3.451683521270752,4.590723514556885,6.158186435699463,1.073864221572876,-0.10051120072603226,2.1706016063690186,Restaurant
1712,Assainissement Services,3.3497214317321777,4.182966232299805,3.8500189781188965,5.175195217132568,-2.8010571002960205,-0.4192047715187073,5.4313530921936035,-1.8405319452285767,3.8698697090148926,-2.9002554416656494,1.0435596704483032,-1.6684235334396362,2.892199993133545,-5.096686363220215,-0.19675207138061523,-3.5544700622558594,-0.09069839119911194,-2.0468125343322754,8.222372055053711,0.7074599266052246,Other
1713,Orange,3.6164252758026123,4.373665809631348,-0.09264028072357178,0.3373483419418335,-4.176753044128418,2.4731483459472656,2.6028940677642822,2.214839220046997,1.710889458656311,-4.773016929626465,-2.875566244125366,2.8664145469665527,5.165408611297607,-9.282960891723633,-3.8319144248962402,-3.7390146255493164,2.8172450065612793,-1.12372887134552,4.966055393218994,1.3512767553329468,Shopping
1714,Place aux Herbes,7.64012336730957,-2.6268696784973145,8.250419616699219,2.9442553520202637,-1.4475352764129639,-1.4356834888458252,-2.9512381553649902,-0.17933686077594757,0.8317657113075256,5.592095375061035,3.3538482189178467,1.6767255067825317,-5.601769924163818,-4.0196919441223145,3.1455771923065186,0.23496097326278687,4.185958385467529,-6.593426704406738,2.3741822242736816,2.3308160305023193,Other
1715,Wall Street,-2.302699327468872,-8.113692283630371,-0.30505552887916565,-2.290159225463867,-4.541792869567871,-0.2904646098613739,2.6532976627349854,5.009106159210205,-0.19880066812038422,5.382451057434082,7.58561897277832,-5.764136791229248,-0.1671425998210907,-6.862433433532715,-0.44398438930511475,-5.317191123962402,1.6477103233337402,1.8866705894470215,0.24365180730819702,-0.9952926635742188,Restaurant
1716,La Banque Postale,4.7730817794799805,2.6962006092071533,0.21985505521297455,-0.2257460504770279,1.4840725660324097,4.076157569885254,0.7724320888519287,3.0580313205718994,3.340317726135254,2.341243028640747,5.852783203125,0.9540335536003113,12.10510540008545,-7.567984580993652,-2.208700656890869,1.263685941696167,6.625100612640381,2.308980703353882,2.74751353263855,4.296273708343506,Other
1717,Luna Park Frejus,2.767207622528076,-4.421413421630859,-1.4902583360671997,0.38555553555488586,3.50417423248291,-2.9338040351867676,3.7085421085357666,-1.4459162950515747,2.0982840061187744,-0.36829009652137756,7.299047946929932,2.0236823558807373,-0.8833284974098206,0.9788872599601746,-3.5333566665649414,-3.6330549716949463,6.080193519592285,-3.0410897731781006,3.1940042972564697,0.5870471000671387,Other
1718,Scouts et Guides de France - Groupe Var Esterel,1.1865626573562622,-2.117950916290283,2.6337192058563232,2.2329161167144775,-1.6583847999572754,-0.5380557775497437,1.0497612953186035,-2.5034708976745605,1.792955994606018,1.4088019132614136,1.8946034908294678,2.929347038269043,-1.0204243659973145,-0.759983479976654,-2.9021737575531006,-2.4723498821258545,1.872220754623413,-0.5653947591781616,1.4594972133636475,-0.32149994373321533,Other
1719,Menu Fit,2.6211791038513184,-7.940462589263916,9.754141807556152,-0.08681809157133102,-4.693318843841553,-5.9451375007629395,-0.6910128593444824,2.478121280670166,-2.7353904247283936,-1.3844447135925293,-0.38979676365852356,-1.1558501720428467,5.097132205963135,-1.1565479040145874,-0.42038169503211975,-1.9201456308364868,7.611386299133301,0.7234962582588196,-1.120740532875061,-0.09371128678321838,Restaurant
1720,Pint House,1.9272817373275757,1.97713303565979,0.5113034248352051,-1.4776920080184937,-2.2271320819854736,1.346366047859192,5.94682502746582,3.399646520614624,3.973630428314209,-2.1764700412750244,9.149693489074707,0.46515756845474243,-1.4398295879364014,-7.940271377563477,0.4111636281013489,-5.028162002563477,0.41922658681869507,0.6370701193809509,3.0952792167663574,-1.999443769454956,Restaurant
1721,Marcellino,3.6387925148010254,-4.236619472503662,2.7731244564056396,2.873619556427002,-1.2874349355697632,2.9145140647888184,-3.6528477668762207,-3.4634127616882324,1.5278754234313965,0.23333333432674408,7.835819721221924,-2.524737596511841,1.406035304069519,-4.37567663192749,-4.078236103057861,-1.57319176197052,-3.600353717803955,0.6064375042915344,4.665903091430664,3.5463926792144775,Restaurant
1722,Eng'IN,4.706784248352051,-2.4128527641296387,-0.38599011301994324,5.3743085861206055,0.5190630555152893,3.8208651542663574,2.8861892223358154,3.0707199573516846,-1.8572678565979004,-1.7422112226486206,-1.6942944526672363,1.7942304611206055,2.42634916305542,-4.741142749786377,-0.9828807711601257,-4.708248615264893,3.97234845161438,-1.107241153717041,0.6152681708335876,0.5658820867538452,Other
1723,Infinite Horizon,-3.1296091079711914,-2.279761552810669,4.873378753662109,4.321893692016602,-2.9442031383514404,0.6064114570617676,2.2584831714630127,-1.5450154542922974,3.936378002166748,-0.11215102672576904,-1.0268983840942383,0.8441420793533325,-2.4963595867156982,-4.906505107879639,-2.212069511413574,-2.9107818603515625,7.282278060913086,3.8580918312072754,4.220312118530273,-2.85024094581604,Shopping
1724,Rifft,5.165525913238525,-5.050806999206543,1.7686010599136353,8.440160751342773,1.993084192276001,-1.4107500314712524,4.34271240234375,0.5250754356384277,2.3037045001983643,-3.2456583976745605,-2.7974863052368164,7.412139892578125,0.48866885900497437,0.6969560384750366,-4.539310932159424,-5.633370876312256,3.3374836444854736,-6.912987232208252,7.708475112915039,-1.0958350896835327,Other
1725,San Gianni,1.7508862018585205,-1.4783216714859009,7.5671820640563965,7.5460052490234375,0.26095113158226013,-0.3260686695575714,5.733622074127197,4.596208572387695,-1.0023051500320435,1.5395843982696533,10.120349884033203,-1.9626131057739258,-0.0892784371972084,-2.537276029586792,0.7916584610939026,1.0541621446609497,-1.1175719499588013,-0.7698817849159241,-1.7676466703414917,-1.753216028213501,Restaurant
1726,Cros-de-Cagnes,1.4058316946029663,0.6581572890281677,0.32411256432533264,4.1095805168151855,-0.8310934901237488,5.514236927032471,4.066044807434082,2.3121182918548584,6.173353672027588,-2.4778757095336914,1.306259036064148,3.0302278995513916,1.0071382522583008,-8.375751495361328,-0.977510929107666,0.5302870869636536,7.780680179595947,1.7186485528945923,5.079832553863525,4.806103229522705,Other
1727,Plage du Bacon,1.8589813709259033,-2.7550854682922363,2.199753761291504,2.3244972229003906,1.4979380369186401,2.7829630374908447,-3.4374446868896484,-2.6652019023895264,-3.6905975341796875,0.6985066533088684,-0.17637954652309418,-1.983101487159729,-0.25791600346565247,-5.3280510902404785,0.2898883819580078,-4.60578727722168,8.377937316894531,-1.3980721235275269,1.4788687229156494,-1.2636977434158325,Hotel
1728,Borm'Outils,2.1921396255493164,-2.606395959854126,3.3137593269348145,-1.0807567834854126,2.2923712730407715,-1.164262056350708,0.7214276194572449,1.410140037536621,3.162684679031372,-5.7984795570373535,-1.9962047338485718,0.7062143683433533,1.6306856870651245,-5.374996185302734,1.5743762254714966,-7.123468399047852,5.1372246742248535,-2.1145453453063965,5.583361625671387,1.6314400434494019,Other
1729,CrossFit Drakôn,5.293984889984131,-2.5007758140563965,-4.404434680938721,0.6936352252960205,1.2590333223342896,-0.37856751680374146,4.333526611328125,4.710824012756348,0.3396223485469818,-0.3952140510082245,0.6740147471427917,-1.6286925077438354,-2.305041790008545,-0.4167657792568207,2.0958993434906006,-9.516366958618164,6.44942045211792,-1.7071794271469116,7.511938571929932,0.815028190612793,Other
